probe_id,seed,n_slice,condition,topic,pipeline_rank,cosine_rank,pipeline_hit_at_k,cosine_hit_at_k,s4_contradiction_emitted,anti_hits_count,hint_kinds,pipeline_top1_text,route,cue_hash,arousal_route,arousal_cue_hash
post-0059-137,137,0,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0060-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0061-137,137,0,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0062-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Q3 budget ceiling is $50k.,efe_shadow,9271141b,arousal_shadow,9271141b
post-0063-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0064-137,137,0,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0065-137,137,0,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0066-137,137,0,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0067-137,137,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0068-137,137,0,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0069-137,137,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0070-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0071-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The fix ships in week 14.,efe_shadow,30693469,arousal_shadow,30693469
post-0072-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The fix ships in week 14.,efe_shadow,30693469,arousal_shadow,30693469
post-0073-137,137,0,post_flip,price_usd,2,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual subscription is $499.,efe_real,5d38734a,arousal_real,5d38734a
post-0074-137,137,0,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0075-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0076-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0077-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Q3 budget ceiling is $50k.,efe_shadow,9271141b,arousal_shadow,9271141b
post-0078-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Q3 budget ceiling is $50k.,efe_shadow,9271141b,arousal_shadow,9271141b
post-0079-137,137,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0080-137,137,0,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0081-137,137,0,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0082-137,137,0,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0083-137,137,0,post_flip,price_usd,2,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual subscription is $499.,efe_real,5d38734a,arousal_real,5d38734a
post-0084-137,137,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0085-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0086-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Q3 budget ceiling is $50k.,efe_shadow,9271141b,arousal_shadow,9271141b
post-0087-137,137,0,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0088-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The fix ships in week 14.,efe_shadow,30693469,arousal_shadow,30693469
post-0089-137,137,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0090-137,137,0,post_flip,price_usd,2,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual subscription is $499.,efe_real,5d38734a,arousal_real,5d38734a
post-0091-137,137,0,post_flip,price_usd,2,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual subscription is $499.,efe_real,5d38734a,arousal_real,5d38734a
post-0092-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Q3 budget ceiling is $50k.,efe_shadow,9271141b,arousal_shadow,9271141b
post-0093-137,137,0,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0094-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The fix ships in week 14.,efe_shadow,30693469,arousal_shadow,30693469
post-0095-137,137,0,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0096-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0097-137,137,0,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0098-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0099-137,137,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0100-137,137,0,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0101-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The fix ships in week 14.,efe_shadow,30693469,arousal_shadow,30693469
post-0102-137,137,0,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0103-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The fix ships in week 14.,efe_shadow,30693469,arousal_shadow,30693469
post-0104-137,137,0,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0105-137,137,0,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0106-137,137,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0107-137,137,0,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0108-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The fix ships in week 14.,efe_shadow,30693469,arousal_shadow,30693469
post-0109-137,137,0,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0110-137,137,0,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0111-137,137,0,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0112-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The fix ships in week 14.,efe_shadow,30693469,arousal_shadow,30693469
post-0113-137,137,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0114-137,137,0,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0115-137,137,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0116-137,137,0,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0117-137,137,0,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0118-137,137,0,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0119-137,137,0,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0120-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The fix ships in week 14.,efe_shadow,30693469,arousal_shadow,30693469
post-0121-137,137,0,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0122-137,137,0,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0123-137,137,0,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0124-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The fix ships in week 14.,efe_shadow,30693469,arousal_shadow,30693469
post-0125-137,137,0,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0126-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0127-137,137,0,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0128-137,137,0,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0129-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0130-137,137,0,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0131-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",API rolled forward to version 3.0.,efe_real,3d6dc512,arousal_real,3d6dc512
post-0132-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Q3 budget ceiling is $50k.,efe_shadow,9271141b,arousal_shadow,9271141b
post-0133-137,137,0,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0134-137,137,0,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0135-137,137,0,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0136-137,137,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0137-137,137,0,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0138-137,137,0,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0139-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Q3 budget ceiling is $50k.,efe_shadow,9271141b,arousal_shadow,9271141b
post-0140-137,137,0,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0141-137,137,0,post_flip,hq_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction","Headquarters in Austin, Texas.",efe_real,73484533,arousal_real,73484533
post-0142-137,137,0,post_flip,ceo_name,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Update: the actual CEO is Marcus Chen.,efe_real,75575679,arousal_real,75575679
post-0143-137,137,0,post_flip,price_usd,2,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual subscription is $499.,efe_real,5d38734a,arousal_real,5d38734a
post-0144-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Q3 budget ceiling is $50k.,efe_shadow,9271141b,arousal_shadow,9271141b
post-0145-137,137,0,post_flip,launch_date,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",The product launches on 2026-06-01.,efe_real,cf50ae39,arousal_real,cf50ae39
post-0146-137,137,0,post_flip,supplier_name,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We source components from Acme Industries.,efe_shadow,304e2924,arousal_shadow,304e2924
post-0147-137,137,0,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
post-0148-137,137,0,post_flip,conference_city,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Annual conference will be in Berlin.,efe_real,43730606,arousal_real,43730606
post-0149-137,137,0,post_flip,dependency_lib,2,2,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",We use OpenSSL for crypto.,efe_real,3d3d7ff7,arousal_real,3d3d7ff7
