probe_id,seed,n_slice,condition,topic,pipeline_rank,cosine_rank,pipeline_hit_at_k,cosine_hit_at_k,s4_contradiction_emitted,anti_hits_count,hint_kinds,pipeline_top1_text
post-0015-42,42,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0016-42,42,0,post_flip,ceo_name,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0017-42,42,0,post_flip,launch_date,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0018-42,42,0,post_flip,ceo_name,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0019-42,42,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0020-42,42,0,post_flip,api_version,1,1,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0021-42,42,0,post_flip,launch_date,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0022-42,42,0,post_flip,budget_ceiling,2,2,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Q3 budget ceiling is $50k.
post-0023-42,42,0,post_flip,budget_ceiling,2,2,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Q3 budget ceiling is $50k.
post-0024-42,42,0,post_flip,budget_ceiling,2,2,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Q3 budget ceiling is $50k.
post-0025-42,42,0,post_flip,price_usd,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0026-42,42,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0027-42,42,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0028-42,42,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0029-42,42,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0030-42,42,0,post_flip,conference_city,2,2,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Annual conference will be in Berlin.
post-0031-42,42,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0032-42,42,0,post_flip,budget_ceiling,2,2,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Q3 budget ceiling is $50k.
post-0033-42,42,0,post_flip,launch_date,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0034-42,42,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0035-42,42,0,post_flip,price_usd,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0036-42,42,0,post_flip,launch_date,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0037-42,42,0,post_flip,ceo_name,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0038-42,42,0,post_flip,price_usd,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0039-42,42,0,post_flip,ceo_name,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0040-42,42,0,post_flip,launch_date,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0041-42,42,0,post_flip,budget_ceiling,2,2,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Q3 budget ceiling is $50k.
post-0042-42,42,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0043-42,42,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0044-42,42,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0045-42,42,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0046-42,42,0,post_flip,budget_ceiling,2,2,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Q3 budget ceiling is $50k.
post-0047-42,42,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0048-42,42,0,post_flip,ceo_name,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0049-42,42,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We source components from Acme Industries.
hist-0000-42,42,0,historical_verbatim,dependency_lib,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",We use OpenSSL for crypto.
hist-0001-42,42,0,historical_verbatim,ceo_name,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0002-42,42,0,historical_verbatim,dependency_lib,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",We use OpenSSL for crypto.
hist-0003-42,42,0,historical_verbatim,conference_city,2,3,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Conference venue changed: it will be in Lisbon.
hist-0004-42,42,0,historical_verbatim,hq_city,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema","Headquarters relocated to Boulder, Colorado."
hist-0005-42,42,0,historical_verbatim,conference_city,2,3,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Conference venue changed: it will be in Lisbon.
hist-0006-42,42,0,historical_verbatim,dependency_lib,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",We use OpenSSL for crypto.
hist-0007-42,42,0,historical_verbatim,price_usd,4,15,1,0,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Pricing updated: annual subscription is now $349.
hist-0008-42,42,0,historical_verbatim,hq_city,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema","Headquarters relocated to Boulder, Colorado."
hist-0009-42,42,0,historical_verbatim,supplier_name,3,26,1,0,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Switched supplier: components now from Northwind Manufacturing.
hist-0010-42,42,0,historical_verbatim,budget_ceiling,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Q3 budget ceiling is $50k.
hist-0011-42,42,0,historical_verbatim,conference_city,2,3,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Conference venue changed: it will be in Lisbon.
hist-0012-42,42,0,historical_verbatim,budget_ceiling,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Q3 budget ceiling is $50k.
hist-0013-42,42,0,historical_verbatim,ceo_name,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0014-42,42,0,historical_verbatim,bug_fix_eta,3,31,1,0,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Fix ETA revised: week 18.
hist-0015-42,42,0,historical_verbatim,price_usd,4,15,1,0,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Pricing updated: annual subscription is now $349.
hist-0016-42,42,0,historical_verbatim,ceo_name,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0017-42,42,0,historical_verbatim,api_version,2,3,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",API rolled forward to version 3.0.
hist-0018-42,42,0,historical_verbatim,ceo_name,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0019-42,42,0,historical_verbatim,ceo_name,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0020-42,42,0,historical_verbatim,bug_fix_eta,3,31,1,0,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Fix ETA revised: week 18.
hist-0021-42,42,0,historical_verbatim,hq_city,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema","Headquarters relocated to Boulder, Colorado."
hist-0022-42,42,0,historical_verbatim,price_usd,4,15,1,0,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Pricing updated: annual subscription is now $349.
hist-0023-42,42,0,historical_verbatim,price_usd,4,15,1,0,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Pricing updated: annual subscription is now $349.
hist-0024-42,42,0,historical_verbatim,supplier_name,3,26,1,0,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Switched supplier: components now from Northwind Manufacturing.
hist-0025-42,42,0,historical_verbatim,ceo_name,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0026-42,42,0,historical_verbatim,price_usd,4,15,1,0,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Pricing updated: annual subscription is now $349.
hist-0027-42,42,0,historical_verbatim,launch_date,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Correction: launch moved to 2026-09-01.
hist-0028-42,42,0,historical_verbatim,supplier_name,3,26,1,0,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Switched supplier: components now from Northwind Manufacturing.
hist-0029-42,42,0,historical_verbatim,launch_date,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Correction: launch moved to 2026-09-01.
hist-0030-42,42,0,historical_verbatim,bug_fix_eta,3,31,1,0,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Fix ETA revised: week 18.
hist-0031-42,42,0,historical_verbatim,launch_date,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Correction: launch moved to 2026-09-01.
hist-0032-42,42,0,historical_verbatim,budget_ceiling,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Q3 budget ceiling is $50k.
hist-0033-42,42,0,historical_verbatim,dependency_lib,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",We use OpenSSL for crypto.
hist-0034-42,42,0,historical_verbatim,launch_date,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Correction: launch moved to 2026-09-01.
hist-0035-42,42,0,historical_verbatim,bug_fix_eta,3,31,1,0,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Fix ETA revised: week 18.
hist-0036-42,42,0,historical_verbatim,budget_ceiling,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Q3 budget ceiling is $50k.
hist-0037-42,42,0,historical_verbatim,bug_fix_eta,3,31,1,0,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Fix ETA revised: week 18.
hist-0038-42,42,0,historical_verbatim,bug_fix_eta,3,31,1,0,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Fix ETA revised: week 18.
hist-0039-42,42,0,historical_verbatim,ceo_name,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0040-42,42,0,historical_verbatim,bug_fix_eta,3,31,1,0,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Fix ETA revised: week 18.
hist-0041-42,42,0,historical_verbatim,launch_date,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Correction: launch moved to 2026-09-01.
hist-0042-42,42,0,historical_verbatim,dependency_lib,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",We use OpenSSL for crypto.
hist-0043-42,42,0,historical_verbatim,bug_fix_eta,3,31,1,0,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Fix ETA revised: week 18.
hist-0044-42,42,0,historical_verbatim,bug_fix_eta,3,31,1,0,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Fix ETA revised: week 18.
hist-0045-42,42,0,historical_verbatim,price_usd,4,15,1,0,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Pricing updated: annual subscription is now $349.
hist-0046-42,42,0,historical_verbatim,api_version,2,3,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",API rolled forward to version 3.0.
hist-0047-42,42,0,historical_verbatim,conference_city,2,3,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction",Conference venue changed: it will be in Lisbon.
hist-0048-42,42,0,historical_verbatim,budget_ceiling,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Q3 budget ceiling is $50k.
hist-0049-42,42,0,historical_verbatim,api_version,2,3,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0000-42,42,1,post_flip,price_usd,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
post-0001-42,42,1,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0002-42,42,1,post_flip,bug_fix_eta,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0003-42,42,1,post_flip,bug_fix_eta,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0004-42,42,1,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0005-42,42,1,post_flip,budget_ceiling,2,2,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Q3 budget ceiling is $50k.
post-0006-42,42,1,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0007-42,42,1,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0008-42,42,1,post_flip,budget_ceiling,2,2,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Q3 budget ceiling is $50k.
post-0009-42,42,1,post_flip,launch_date,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0010-42,42,1,post_flip,launch_date,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0011-42,42,1,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0012-42,42,1,post_flip,api_version,1,1,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0013-42,42,1,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0014-42,42,1,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0015-42,42,1,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0016-42,42,1,post_flip,ceo_name,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0017-42,42,1,post_flip,launch_date,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0018-42,42,1,post_flip,ceo_name,1,1,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0019-42,42,1,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0020-42,42,1,post_flip,api_version,1,1,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema",API rolled forward to version 3.0.
